id,type,name,latitude,longitude,landuse,natural,leaf_type,source
way-90482932,way,,35.6004926,139.4439554,,wood,,OpenStreetMap
way-90483204,way,,35.6205865,139.3155597,,wood,,OpenStreetMap
way-90483423,way,,35.6282402,139.4917954,,wood,,OpenStreetMap
way-90483455,way,,35.611413,139.2996552,,wood,,OpenStreetMap
way-90483518,way,,35.6034947,139.4089874,forest,,,OpenStreetMap
way-90483543,way,,35.6279961,139.3751004,forest,wood,,OpenStreetMap
way-90483664,way,,35.7433159,139.3034464,,wood,,OpenStreetMap
way-90483899,way,,35.6055587,139.3988236,forest,wood,,OpenStreetMap
way-90553659,way,,35.6008279,139.3013351,,wood,,OpenStreetMap
way-90553892,way,,35.6006805,139.4762161,,wood,,OpenStreetMap
way-90553919,way,,35.6132111,139.4592121,,wood,,OpenStreetMap
way-90554767,way,,35.6009068,139.479172,,wood,,OpenStreetMap
way-90555149,way,,35.6026323,139.4767559,,wood,,OpenStreetMap
way-90555166,way,,35.6022003,139.4745748,,wood,,OpenStreetMap
way-90556006,way,,35.6000758,139.4747493,,wood,,OpenStreetMap
way-90556220,way,,35.6118282,139.4686181,,wood,,OpenStreetMap
way-90556280,way,,35.6167314,139.4729004,,wood,,OpenStreetMap
way-90557355,way,,35.6017525,139.495126,,wood,,OpenStreetMap
way-90557366,way,,35.6039153,139.4930203,forest,,,OpenStreetMap
way-90557576,way,,35.6133022,139.4631218,,wood,,OpenStreetMap
way-90557594,way,,35.600526,139.480095,,wood,,OpenStreetMap
way-90560379,way,,35.6135291,139.4555128,,wood,,OpenStreetMap
way-90562137,way,,35.6167936,139.4738703,,wood,,OpenStreetMap
way-90563594,way,,35.6050349,139.4889551,,wood,,OpenStreetMap
way-91196696,way,,35.8006332,139.3874663,,wood,,OpenStreetMap
way-91196760,way,,35.7707748,139.428938,,wood,,OpenStreetMap
way-91196997,way,,35.7703216,139.4368491,,wood,,OpenStreetMap
way-91197321,way,,35.7917662,139.4230811,,wood,,OpenStreetMap
way-91197996,way,,35.7962545,139.3528003,,wood,,OpenStreetMap
way-91198011,way,,35.7723137,139.4333739,,wood,,OpenStreetMap
way-91198475,way,,35.7701075,139.4244271,,wood,,OpenStreetMap
way-91198849,way,,35.7974168,139.3896244,,wood,,OpenStreetMap
way-91199376,way,,35.7982222,139.4988699,,wood,,OpenStreetMap
way-93076098,way,,35.6304082,139.318442,forest,,,OpenStreetMap
way-96779328,way,,35.6236932,139.3326579,,wood,,OpenStreetMap
way-96779334,way,,35.6295263,139.3346948,,wood,,OpenStreetMap
way-96779341,way,,35.6234667,139.3439174,,wood,,OpenStreetMap
way-96781284,way,,35.6263934,139.3345116,,wood,,OpenStreetMap
way-96781285,way,,35.6265262,139.3378435,,wood,,OpenStreetMap
way-103636536,way,鑓水板木の杜緑地,35.6131916,139.3573783,,wood,,OpenStreetMap
way-118322612,way,,35.655191,139.4153052,,wood,,OpenStreetMap
way-128995886,way,,35.7088558,139.3881737,forest,,,OpenStreetMap
way-155919263,way,,35.6558965,139.4104554,,wood,,OpenStreetMap
way-165207141,way,,35.7885873,139.325027,,wood,,OpenStreetMap
way-165299109,way,,35.6176921,139.4829862,,wood,,OpenStreetMap
way-165299113,way,,35.619264,139.4818401,,wood,,OpenStreetMap
way-166134496,way,加美緑地公園,35.7731689,139.2991649,,wood,,OpenStreetMap
way-168133989,way,,35.6233696,139.4884193,,wood,,OpenStreetMap
way-170462766,way,,35.6479407,139.4192058,,wood,,OpenStreetMap
way-173464999,way,,35.6071363,139.4953388,forest,,,OpenStreetMap
way-173465001,way,,35.6081863,139.4938896,forest,,,OpenStreetMap
way-174043010,way,,35.6953503,139.4422568,forest,,,OpenStreetMap
way-174206369,way,,35.6953275,139.4450308,forest,,,OpenStreetMap
way-174232703,way,,35.6952844,139.4437075,forest,,,OpenStreetMap
way-174232705,way,,35.6944499,139.4462196,forest,,,OpenStreetMap
way-174232709,way,,35.695744,139.4434151,forest,,,OpenStreetMap
way-174250097,way,,35.6928643,139.4416109,forest,,,OpenStreetMap
way-174250098,way,,35.6927167,139.4416006,forest,,,OpenStreetMap
way-174255970,way,,35.6933444,139.4427552,forest,,,OpenStreetMap
way-174255977,way,,35.6930356,139.4426285,forest,,,OpenStreetMap
way-174255981,way,,35.6935306,139.4427759,forest,,,OpenStreetMap
way-174255984,way,,35.6926153,139.4430196,forest,,,OpenStreetMap
way-174255986,way,,35.6933364,139.4432162,forest,,,OpenStreetMap
way-174255991,way,,35.6920509,139.4429144,forest,,,OpenStreetMap
way-174255994,way,,35.6916718,139.4427696,forest,,,OpenStreetMap
way-174255996,way,,35.6930099,139.4415889,forest,,,OpenStreetMap
way-174255998,way,,35.6937151,139.4426234,forest,,,OpenStreetMap
way-174256000,way,,35.6931601,139.4429074,forest,,,OpenStreetMap
way-174256001,way,,35.6939097,139.4417179,forest,,,OpenStreetMap
way-174256003,way,,35.6934502,139.4423968,forest,,,OpenStreetMap
way-174256005,way,,35.6933039,139.4430153,forest,,,OpenStreetMap
way-174256006,way,,35.69391,139.4419039,forest,,,OpenStreetMap
way-174256010,way,,35.6930483,139.442655,forest,,,OpenStreetMap
way-174256011,way,,35.6932123,139.4427111,forest,,,OpenStreetMap
way-174256012,way,,35.6938299,139.4426667,forest,,,OpenStreetMap
way-174256013,way,,35.6934347,139.4421005,forest,,,OpenStreetMap
way-174256015,way,,35.6938654,139.4422566,forest,,,OpenStreetMap
way-174256020,way,,35.693567,139.4422627,forest,,,OpenStreetMap
way-174258646,way,,35.6942357,139.4423124,forest,,,OpenStreetMap
way-174259039,way,,35.6923662,139.4415965,forest,,,OpenStreetMap
way-174261304,way,,35.6942643,139.4416466,forest,,,OpenStreetMap
way-174407734,way,,35.6956152,139.4476545,forest,,,OpenStreetMap
way-178584352,way,,35.6064304,139.3473847,,wood,,OpenStreetMap
way-178584356,way,,35.6086392,139.350498,,wood,,OpenStreetMap
way-179391222,way,,35.6963171,139.4061958,,wood,,OpenStreetMap
way-182469715,way,,35.6600166,139.3813739,forest,,,OpenStreetMap
way-183549627,way,,35.6647499,139.3859898,forest,,,OpenStreetMap
way-184566950,way,,35.6925209,139.4602936,,wood,,OpenStreetMap
way-184571284,way,,35.6909304,139.4612796,forest,,,OpenStreetMap
way-184572660,way,,35.6909088,139.4645184,,wood,,OpenStreetMap
way-184572664,way,,35.6913064,139.4602177,,wood,,OpenStreetMap
way-184579102,way,,35.6911364,139.4631649,forest,,,OpenStreetMap
way-184674221,way,,35.6926177,139.4612826,forest,,,OpenStreetMap
way-184674224,way,,35.6924479,139.4629772,forest,,,OpenStreetMap
way-184679755,way,,35.6920805,139.4670129,forest,,,OpenStreetMap
way-185102497,way,,35.6486235,139.4264363,,wood,,OpenStreetMap
way-185102499,way,,35.652332,139.4357051,,wood,,OpenStreetMap
way-185102502,way,,35.6461706,139.4298888,,wood,,OpenStreetMap
way-185102505,way,,35.6545398,139.4299056,,wood,,OpenStreetMap
way-185102506,way,,35.6545708,139.426592,,wood,,OpenStreetMap
way-185102509,way,,35.6548819,139.4326798,,wood,,OpenStreetMap
way-185102510,way,,35.6502662,139.4342626,,wood,,OpenStreetMap
way-185102513,way,,35.6496627,139.4296427,,wood,,OpenStreetMap
way-185102515,way,,35.6475199,139.4274476,,wood,,OpenStreetMap
way-185102516,way,,35.6454282,139.4260767,,wood,,OpenStreetMap
way-185778586,way,神明野鳥の森公園,35.6684938,139.3912891,forest,,,OpenStreetMap
way-202425184,way,,35.7951232,139.4242701,forest,,,OpenStreetMap
way-202425185,way,,35.7940112,139.4240612,farmland,wood,,OpenStreetMap
way-202425943,way,,35.7957258,139.4227685,forest,,,OpenStreetMap
way-204533686,way,,35.7768519,139.3512,,wood,,OpenStreetMap
way-225522158,way,,35.6753638,139.3487787,forest,,,OpenStreetMap
way-225522160,way,,35.6729822,139.3413284,forest,,,OpenStreetMap
way-225522161,way,,35.6765462,139.3285785,forest,,,OpenStreetMap
way-225526579,way,宇津木台緑地,35.6870857,139.3568608,forest,,,OpenStreetMap
way-225527863,way,,35.6960973,139.3409827,forest,,,OpenStreetMap
way-226114206,way,,35.7316728,139.2997148,forest,,,OpenStreetMap
way-228393552,way,,35.792591,139.4480204,forest,,,OpenStreetMap
way-228400325,way,,35.7947554,139.4502349,forest,,,OpenStreetMap
way-228402391,way,,35.7918528,139.4529056,forest,,,OpenStreetMap
way-228402393,way,,35.7924036,139.4529304,forest,,,OpenStreetMap
way-228403297,way,,35.7914333,139.4525073,forest,,,OpenStreetMap
way-228403577,way,,35.7921551,139.4529734,forest,,,OpenStreetMap
way-228403691,way,,35.7926092,139.4513761,forest,,,OpenStreetMap
way-228403692,way,,35.7928431,139.4515914,forest,,,OpenStreetMap
way-228655623,way,,35.6607827,139.3002979,,wood,,OpenStreetMap
way-228655624,way,,35.6625623,139.3044539,,wood,,OpenStreetMap
way-229922132,way,,35.6291024,139.3522451,forest,,,OpenStreetMap
way-230574848,way,,35.7372065,139.3010869,forest,,,OpenStreetMap
way-230574850,way,,35.736259,139.3017924,forest,,,OpenStreetMap
way-230575307,way,,35.7360815,139.3004745,forest,,,OpenStreetMap
way-232023495,way,黒木開戸緑地,35.6505616,139.3081459,,wood,,OpenStreetMap
way-232023497,way,,35.6472662,139.3138605,,wood,,OpenStreetMap
way-235989975,way,,35.6232956,139.3296316,forest,,,OpenStreetMap
way-245413347,way,,35.6485947,139.3083214,forest,,,OpenStreetMap
way-245627675,way,,35.6457153,139.3135883,,wood,,OpenStreetMap
way-245770930,way,,35.6468881,139.3165539,forest,,,OpenStreetMap
way-245770945,way,,35.6404549,139.3200098,,wood,,OpenStreetMap
way-245770948,way,,35.6388382,139.3167965,,wood,,OpenStreetMap
way-245770957,way,,35.6354567,139.3088821,,wood,,OpenStreetMap
way-245770963,way,,35.6352183,139.3064165,,wood,,OpenStreetMap
way-245770973,way,,35.6355518,139.302471,,wood,,OpenStreetMap
way-245770985,way,,35.6460621,139.3257076,forest,,,OpenStreetMap
way-245770986,way,,35.6492441,139.3287418,forest,,,OpenStreetMap
way-245770988,way,,35.6480906,139.3309623,,wood,,OpenStreetMap
way-245983517,way,,35.6525541,139.3317396,,wood,,OpenStreetMap
way-248638864,way,,35.6797765,139.3317019,,wood,,OpenStreetMap
way-248638866,way,,35.6810032,139.3347897,,wood,,OpenStreetMap
way-248638867,way,,35.6813289,139.3365807,,wood,,OpenStreetMap
way-248638868,way,,35.6851018,139.3391233,,wood,,OpenStreetMap
way-248638869,way,,35.6901809,139.3293982,,wood,,OpenStreetMap
way-248638870,way,,35.6880589,139.3256249,,wood,,OpenStreetMap
way-248638872,way,,35.6852571,139.31773,,wood,,OpenStreetMap
way-248638874,way,,35.6853879,139.3228605,,wood,,OpenStreetMap
way-248638877,way,,35.6804315,139.325245,,wood,,OpenStreetMap
way-248638880,way,,35.6697697,139.3404207,,wood,,OpenStreetMap
way-248638883,way,,35.6677409,139.3464836,,wood,,OpenStreetMap
way-248639304,way,,35.6764192,139.3391663,,wood,,OpenStreetMap
way-248639305,way,,35.6732863,139.3358086,,wood,,OpenStreetMap
way-248639306,way,,35.6750063,139.3075829,,wood,,OpenStreetMap
way-248639307,way,,35.6750267,139.3089523,,wood,,OpenStreetMap
way-248639308,way,,35.6783639,139.3066424,,wood,,OpenStreetMap
way-248639309,way,,35.6794668,139.3054998,,wood,,OpenStreetMap
way-248810936,way,,35.6240974,139.3253055,,wood,,OpenStreetMap
way-248810940,way,,35.6220557,139.3251658,,wood,,OpenStreetMap
way-248810941,way,,35.6207307,139.3231627,,wood,,OpenStreetMap
way-248810942,way,,35.6269105,139.3114319,,wood,,OpenStreetMap
way-248810946,way,,35.6243298,139.3128211,,wood,,OpenStreetMap
way-248810947,way,,35.6252208,139.3144712,,wood,,OpenStreetMap
way-248810948,way,,35.6284383,139.3150002,,wood,,OpenStreetMap
way-248810949,way,,35.6264475,139.3160027,,wood,,OpenStreetMap
way-248810950,way,,35.6241543,139.3057359,,wood,,OpenStreetMap
way-248810951,way,,35.6375569,139.3267702,,wood,,OpenStreetMap
way-248810952,way,,35.6369075,139.3438135,,wood,,OpenStreetMap
way-248810953,way,,35.6418481,139.3517236,,wood,,OpenStreetMap
way-248810954,way,,35.6418604,139.3489118,,wood,,OpenStreetMap
way-248810955,way,,35.6447759,139.3305558,,wood,,OpenStreetMap
way-248810956,way,,35.6441851,139.3273583,,wood,,OpenStreetMap
way-248810957,way,,35.6431676,139.3246999,,wood,,OpenStreetMap
way-248810958,way,,35.6420149,139.3215684,,wood,,OpenStreetMap
way-248810960,way,,35.6444495,139.3352668,,wood,,OpenStreetMap
way-248810961,way,,35.6448931,139.3341671,,wood,,OpenStreetMap
way-248810962,way,,35.6335162,139.3409322,,wood,,OpenStreetMap
way-258587662,way,,35.6722379,139.4532369,forest,,,OpenStreetMap
way-259890363,way,,35.6791515,139.4363785,forest,,,OpenStreetMap
way-259893699,way,,35.678361,139.4452086,forest,,,OpenStreetMap
way-259893706,way,,35.679835,139.444231,forest,,,OpenStreetMap
way-259893714,way,,35.6772933,139.4471596,forest,,,OpenStreetMap
way-259893725,way,,35.6755321,139.449101,forest,,,OpenStreetMap
way-260411903,way,,35.6990444,139.4952492,,wood,,OpenStreetMap
way-260411915,way,,35.6987596,139.493513,,wood,,OpenStreetMap
way-262612993,way,,35.6023266,139.3906137,,wood,,OpenStreetMap
way-262613277,way,,35.6106215,139.4060536,forest,,,OpenStreetMap
way-262616342,way,,35.6102016,139.4087614,forest,,,OpenStreetMap
way-262617562,way,,35.608038,139.4105629,forest,,,OpenStreetMap
way-262624215,way,,35.6045191,139.423869,forest,,,OpenStreetMap
way-262624218,way,,35.601165,139.426648,forest,,,OpenStreetMap
way-262624219,way,,35.6013917,139.4235082,forest,,,OpenStreetMap
way-262624500,way,,35.6087116,139.4422614,,wood,,OpenStreetMap
way-262624501,way,,35.6045653,139.4336048,,wood,,OpenStreetMap
way-263308241,way,,35.6528613,139.4177579,forest,,,OpenStreetMap
way-263568011,way,,35.7711925,139.4989097,forest,,,OpenStreetMap
way-263568012,way,,35.768433,139.4980782,forest,,,OpenStreetMap
way-263579192,way,,35.6944964,139.4738276,forest,,,OpenStreetMap
way-274197540,way,,35.6295243,139.4263057,,wood,,OpenStreetMap
way-274210306,way,,35.7245302,139.4409561,forest,,,OpenStreetMap
way-276236541,way,,35.6307292,139.4299277,,wood,,OpenStreetMap
way-277182250,way,,35.6324555,139.4552261,forest,,,OpenStreetMap
way-278001883,way,,35.7725812,139.4305895,forest,,,OpenStreetMap
way-279276678,way,,35.6244708,139.4654575,forest,,,OpenStreetMap
way-282250626,way,,35.6256052,139.4411897,,wood,,OpenStreetMap
way-303717695,way,,35.6116084,139.3897518,forest,,,OpenStreetMap
way-303727662,way,,35.6119791,139.3911571,forest,,,OpenStreetMap
way-303727664,way,,35.6123539,139.3897882,forest,,,OpenStreetMap
way-303727666,way,,35.6125717,139.3908015,forest,,,OpenStreetMap
way-303727667,way,,35.6116227,139.390871,forest,,,OpenStreetMap
way-309003812,way,,35.7130603,139.3606414,,wood,,OpenStreetMap
way-319062333,way,,35.7939072,139.4631111,,wood,,OpenStreetMap
way-329268236,way,,35.6788538,139.3609118,forest,,,OpenStreetMap
way-329268237,way,,35.6787996,139.3612699,forest,,,OpenStreetMap
way-329993167,way,,35.6101377,139.3678082,forest,,,OpenStreetMap
way-329993169,way,南大沢緑地わきみず広場,35.6089826,139.3671406,forest,,,OpenStreetMap
way-369509284,way,霞が関緑地,35.6457731,139.446602,,wood,,OpenStreetMap
way-369829936,way,,35.6373931,139.4454733,,wood,,OpenStreetMap
way-369829937,way,,35.6385071,139.4475614,,wood,,OpenStreetMap
way-370268827,way,,35.6454937,139.4353361,,wood,,OpenStreetMap
way-370675932,way,,35.6335281,139.4403345,,wood,,OpenStreetMap
way-370675938,way,,35.6343608,139.4320249,,wood,,OpenStreetMap
way-370675941,way,,35.6329789,139.434393,,wood,,OpenStreetMap
way-370675945,way,,35.635311,139.4382837,,wood,,OpenStreetMap
way-370708186,way,,35.6422258,139.4493889,,wood,,OpenStreetMap
way-370708187,way,,35.6425033,139.4631654,,wood,,OpenStreetMap
way-370708205,way,,35.6475065,139.463949,,wood,,OpenStreetMap
way-371475304,way,,35.6459338,139.4221964,,wood,,OpenStreetMap
way-371475320,way,,35.6407671,139.4236535,,wood,,OpenStreetMap
way-371475322,way,,35.6444806,139.4272095,,wood,,OpenStreetMap
way-371475323,way,,35.6419693,139.4247443,,wood,,OpenStreetMap
way-371475324,way,,35.6440738,139.423769,,wood,,OpenStreetMap
way-372558223,way,,35.6210811,139.4601245,,wood,,OpenStreetMap
way-372558244,way,,35.6223575,139.4674552,,wood,,OpenStreetMap
way-372558245,way,,35.6197552,139.4646277,,wood,,OpenStreetMap
way-372558246,way,,35.631563,139.4675257,,wood,,OpenStreetMap
way-372558247,way,,35.6259976,139.4748165,,wood,,OpenStreetMap
way-372558251,way,,35.6278922,139.4757616,,wood,,OpenStreetMap
way-372558257,way,,35.6267687,139.4779266,,wood,,OpenStreetMap
way-372564808,way,,35.6200221,139.4677667,,wood,,OpenStreetMap
way-385422270,way,,35.6546144,139.4187529,,wood,,OpenStreetMap
way-385422272,way,,35.6492202,139.4126232,,wood,,OpenStreetMap
way-385422996,way,,35.6382552,139.4025605,,wood,,OpenStreetMap
way-385426100,way,,35.632359,139.3994754,,wood,,OpenStreetMap
way-385495224,way,,35.6600562,139.4102759,,wood,,OpenStreetMap
way-385499056,way,,35.6264197,139.3613362,,wood,,OpenStreetMap
way-385499971,way,,35.6214663,139.3398633,,wood,,OpenStreetMap
way-385499972,way,,35.6224791,139.3635438,,wood,,OpenStreetMap
way-388050929,way,,35.6173517,139.3401593,,wood,,OpenStreetMap
way-388051916,way,,35.6337821,139.3623402,,wood,,OpenStreetMap
way-388084096,way,,35.6346954,139.3526835,,wood,,OpenStreetMap
way-389314455,way,平山緑地,35.6446082,139.3821608,,wood,,OpenStreetMap
way-390789831,way,,35.7862469,139.310969,forest,,,OpenStreetMap
way-390965394,way,グリーントリム公園,35.7711867,139.3017878,,wood,,OpenStreetMap
way-390965398,way,根がらみ坂公園,35.7697257,139.3024692,,wood,,OpenStreetMap
way-390965400,way,羽加美緑地公園,35.7691708,139.3035223,,wood,,OpenStreetMap
way-391377281,way,,35.6181638,139.365196,forest,,,OpenStreetMap
way-391579307,way,,35.6045708,139.4167815,forest,,,OpenStreetMap
way-397936982,way,,35.6149638,139.4715938,,wood,,OpenStreetMap
way-397939753,way,,35.6114629,139.4711412,,wood,,OpenStreetMap
way-398067760,way,,35.8011752,139.3826785,,wood,,OpenStreetMap
way-398186419,way,,35.7992667,139.3751029,,wood,,OpenStreetMap
way-398293549,way,,35.6152139,139.4571024,,wood,,OpenStreetMap
way-398293551,way,,35.6147379,139.4545016,,wood,,OpenStreetMap
way-401516309,way,,35.7348014,139.3549293,forest,,,OpenStreetMap
way-410758312,way,津田公園,35.7220521,139.4647261,forest,,,OpenStreetMap
way-425698010,way,,35.7307767,139.388053,,wood,,OpenStreetMap
way-441719437,way,,35.630866,139.4731829,,wood,,OpenStreetMap
way-441720486,way,,35.6300739,139.4728354,,wood,,OpenStreetMap
way-441720487,way,,35.6303072,139.4715851,,wood,,OpenStreetMap
way-441720601,way,,35.6334921,139.4774712,forest,,,OpenStreetMap
way-450329099,way,,35.7070992,139.3945125,forest,,,OpenStreetMap
way-450475025,way,,35.7126481,139.3917954,forest,,,OpenStreetMap
way-450475026,way,,35.7132792,139.3936273,forest,,,OpenStreetMap
way-450475027,way,,35.7141442,139.3971542,forest,,,OpenStreetMap
way-450475028,way,,35.7138942,139.3962712,forest,,,OpenStreetMap
way-450475029,way,,35.7149158,139.3954306,forest,,,OpenStreetMap
way-450475030,way,,35.7156173,139.3920458,forest,,,OpenStreetMap
way-450475031,way,,35.7161734,139.3898962,forest,,,OpenStreetMap
way-450475032,way,,35.7044352,139.3970949,forest,,,OpenStreetMap
way-450475033,way,,35.7072323,139.3984228,forest,,,OpenStreetMap
way-450475034,way,,35.7128813,139.399076,forest,,,OpenStreetMap
way-450475035,way,,35.706053,139.3906149,forest,,,OpenStreetMap
way-451667602,way,,35.6432534,139.4083473,,wood,,OpenStreetMap
way-451667604,way,,35.6436392,139.4083035,,wood,,OpenStreetMap
way-451667612,way,,35.6434498,139.4079512,,wood,,OpenStreetMap
way-451676925,way,,35.6435443,139.4053562,,wood,,OpenStreetMap
way-455285999,way,,35.7548996,139.3126828,,wood,,OpenStreetMap
way-458201274,way,,35.6256194,139.436243,,wood,,OpenStreetMap
way-458810520,way,,35.6296254,139.3970295,forest,,,OpenStreetMap
way-458840522,way,,35.6290384,139.4104382,,wood,,OpenStreetMap
way-498426071,way,,35.772414,139.4178308,,wood,,OpenStreetMap
way-551271326,way,,35.7662302,139.4644157,,wood,,OpenStreetMap
way-563674199,way,,35.7051867,139.4971176,,wood,,OpenStreetMap
way-563674203,way,,35.7060634,139.4970949,,wood,,OpenStreetMap
way-564898080,way,,35.6407932,139.4444975,forest,,,OpenStreetMap
way-564898111,way,,35.6431902,139.44404,forest,,,OpenStreetMap
way-564984349,way,,35.6427494,139.4417867,forest,,,OpenStreetMap
way-564984441,way,,35.6439891,139.4456038,forest,,,OpenStreetMap
way-566299354,way,,35.6409495,139.4420124,forest,,,OpenStreetMap
way-566316506,way,,35.6461247,139.4421297,forest,,,OpenStreetMap
way-566316507,way,東寺方橋緑地,35.6445316,139.4404214,,wood,,OpenStreetMap
way-566316516,way,,35.6457389,139.4447429,forest,,,OpenStreetMap
way-566316520,way,,35.6454264,139.4449766,forest,,,OpenStreetMap
way-566316522,way,,35.6452251,139.4447325,forest,,,OpenStreetMap
way-566316524,way,,35.6452174,139.4450812,forest,,,OpenStreetMap
way-566316526,way,,35.6450313,139.4446906,forest,,,OpenStreetMap
way-568392686,way,ケヤキ広場,35.7052065,139.4911284,,wood,broadleaved,OpenStreetMap
way-569776082,way,西東京警察病院跡地,35.6893643,139.4651965,forest,,broadleaved,OpenStreetMap
way-570134940,way,,35.6052496,139.4546031,,wood,,OpenStreetMap
way-587247253,way,矢川緑地保全地域,35.6878072,139.4242683,,wood,,OpenStreetMap
way-596237320,way,,35.6206976,139.3862899,,wood,,OpenStreetMap
way-596242956,way,木,35.619868,139.3813321,,wood,,OpenStreetMap
way-596242957,way,木,35.6199522,139.3815563,,wood,,OpenStreetMap
way-599866156,way,,35.7300799,139.4593969,forest,,,OpenStreetMap
way-599904995,way,,35.7323856,139.4614033,forest,,,OpenStreetMap
way-611008796,way,さいかち窪,35.7449385,139.4864877,forest,,,OpenStreetMap
way-611008803,way,,35.746462,139.4797526,forest,,,OpenStreetMap
way-611008806,way,,35.7448886,139.4870273,forest,,,OpenStreetMap
way-611008808,way,,35.7416616,139.4903537,forest,,,OpenStreetMap
way-611008811,way,,35.7410564,139.4880008,forest,,,OpenStreetMap
way-611008813,way,,35.7423299,139.4815435,forest,,,OpenStreetMap
way-611008817,way,,35.7402284,139.4862074,forest,,,OpenStreetMap
way-637675504,way,,35.6521196,139.4295704,,wood,,OpenStreetMap
way-637807857,way,,35.6471446,139.4050946,,wood,,OpenStreetMap
way-651460075,way,,35.7699369,139.4986132,forest,,,OpenStreetMap
way-651460080,way,,35.7697167,139.4969487,forest,,,OpenStreetMap
way-651460082,way,,35.7700916,139.4980227,forest,,,OpenStreetMap
way-665830523,way,梅林,35.5999687,139.4969133,forest,,,OpenStreetMap
way-668907409,way,,35.7442323,139.4617117,forest,,,OpenStreetMap
way-678803036,way,,35.6764085,139.4428383,forest,,,OpenStreetMap
way-678803037,way,,35.6764016,139.4435068,forest,,,OpenStreetMap
way-678803077,way,,35.6717931,139.4408914,forest,,,OpenStreetMap
way-678803078,way,,35.6726886,139.4411476,forest,,,OpenStreetMap
way-678803079,way,,35.673556,139.440065,forest,,,OpenStreetMap
way-678803080,way,,35.6709844,139.4421034,forest,,,OpenStreetMap
way-678803081,way,,35.6712651,139.4413983,forest,,,OpenStreetMap
way-681508534,way,,35.600609,139.4020925,forest,,,OpenStreetMap
way-681508775,way,,35.6100319,139.41291,forest,,,OpenStreetMap
way-681514580,way,,35.6020594,139.4445592,forest,,,OpenStreetMap
way-681514581,way,,35.6013314,139.4449445,forest,,,OpenStreetMap
way-681515131,way,,35.6089924,139.4410506,forest,,,OpenStreetMap
way-681515132,way,,35.6097864,139.4398058,forest,,,OpenStreetMap
way-681516999,way,,35.6145985,139.4629374,forest,,,OpenStreetMap
way-681517787,way,,35.6164568,139.4708412,forest,,,OpenStreetMap
way-681517790,way,,35.619538,139.4764879,forest,,,OpenStreetMap
way-681548020,way,,35.625061,139.4848891,,wood,,OpenStreetMap
way-681548446,way,,35.6207774,139.4872464,,wood,,OpenStreetMap
way-681548447,way,,35.6189498,139.4886002,,wood,,OpenStreetMap
way-681548448,way,,35.6216196,139.484112,,wood,,OpenStreetMap
way-681548449,way,,35.6228001,139.4866861,,wood,,OpenStreetMap
way-681548450,way,,35.6217037,139.4853744,,wood,,OpenStreetMap
way-691110551,way,,35.6183833,139.3816895,,wood,,OpenStreetMap
way-691110554,way,,35.6187564,139.3818849,,wood,,OpenStreetMap
way-691111189,way,武蔵野の雑木林,35.6178808,139.3800354,,wood,,OpenStreetMap
way-691164182,way,松木日向緑地,35.6181733,139.3813536,,wood,,OpenStreetMap
way-691164183,way,松木日向緑地,35.6187013,139.3819547,,wood,,OpenStreetMap
way-693054649,way,海道緑地保全地域,35.7381792,139.3733542,,wood,,OpenStreetMap
way-695850178,way,,35.7339021,139.3024718,forest,,,OpenStreetMap
way-699016608,way,,35.6049532,139.3505449,forest,,,OpenStreetMap
way-699016609,way,,35.6054682,139.3512163,forest,,,OpenStreetMap
way-700756970,way,,35.7206042,139.346966,forest,,,OpenStreetMap
way-701309435,way,,35.6183221,139.4417946,forest,,,OpenStreetMap
way-701309436,way,,35.6158584,139.4420712,forest,,,OpenStreetMap
way-705179238,way,,35.6174448,139.322311,,wood,,OpenStreetMap
way-705211206,way,,35.6206546,139.3174024,,wood,,OpenStreetMap
way-706521848,way,,35.7897693,139.37603,forest,,,OpenStreetMap
way-715622844,way,,35.7672099,139.4599293,,wood,,OpenStreetMap
way-723060033,way,,35.7369362,139.4806954,,wood,,OpenStreetMap
way-731838562,way,こもれびの丘,35.7161386,139.3938526,forest,,,OpenStreetMap
way-734543941,way,,35.6660677,139.3133697,,wood,,OpenStreetMap
way-734543944,way,,35.6795663,139.3284173,,wood,,OpenStreetMap
way-734546992,way,,35.6927724,139.3251279,,wood,,OpenStreetMap
way-750084143,way,,35.619653,139.4785837,,wood,,OpenStreetMap
way-750192630,way,,35.6199651,139.4799044,,wood,,OpenStreetMap
way-754078781,way,,35.6058502,139.3176887,forest,,,OpenStreetMap
way-754078783,way,,35.6054877,139.3163757,forest,,,OpenStreetMap
way-754988508,way,,35.6049487,139.3146967,forest,,,OpenStreetMap
way-754988510,way,,35.60448,139.3137526,forest,,,OpenStreetMap
way-755801744,way,神明上第10緑地,35.6681146,139.3936403,forest,,,OpenStreetMap
way-755851099,way,神明上第9緑地,35.6681081,139.3958017,forest,,,OpenStreetMap
way-755851101,way,神明上第8緑地,35.6690587,139.397402,forest,,,OpenStreetMap
way-755851102,way,神明上第7緑地,35.6698011,139.3985356,forest,,,OpenStreetMap
way-756306918,way,柳窪けやき森の広場,35.7507136,139.4923726,forest,,,OpenStreetMap
way-792341496,way,,35.7818341,139.3006333,forest,,,OpenStreetMap
way-797861813,way,,35.7084414,139.4975308,forest,,,OpenStreetMap
way-802083473,way,,35.7192082,139.4704048,forest,,,OpenStreetMap
way-804915566,way,,35.783623,139.3129037,forest,,,OpenStreetMap
